# Data Source: NASA GEOS5 Near-Real-Time
# Model Time = 2010-01-01 00:00:00
# Location = [  41.1310, -112.8960 ]
# Fields = [ Z(km), T(K), U(m/s), V(m/s), R(g/cm3), P(mbar) ]
# Ground Height = 1.421
# The following lines are formatted input for ncpaprop
#% 0, Z0, km, 1.421
#% 1, Z, km
#% 2, T, degK
#% 3, U, m/s
#% 4, V, m/s
#% 5, RHO, g/cm3
#% 6, P, mbar
 12.700      2.05904e+02       3.63247e+01      -1.49992e+01       2.94902e-04       1.74271e+02
 12.800      2.05939e+02       3.63534e+01      -1.53803e+01       2.89997e-04       1.71401e+02
 12.900      2.06009e+02       3.63425e+01      -1.57678e+01       2.85125e-04       1.68578e+02
 13.000      2.06110e+02       3.62912e+01      -1.61526e+01       2.80294e-04       1.65804e+02
 13.100      2.06239e+02       3.61989e+01      -1.65251e+01       2.75512e-04       1.63077e+02
 13.200      2.06391e+02       3.60651e+01      -1.68759e+01       2.70787e-04       1.60398e+02
 13.300      2.06562e+02       3.58891e+01      -1.71955e+01       2.66123e-04       1.57767e+02
 13.400      2.06749e+02       3.56703e+01      -1.74747e+01       2.61529e-04       1.55184e+02
 13.500      2.06948e+02       3.54081e+01      -1.77038e+01       2.57008e-04       1.52648e+02
 13.600      2.07155e+02       3.51017e+01      -1.78736e+01       2.52567e-04       1.50160e+02
 13.700      2.07365e+02       3.47512e+01      -1.79764e+01       2.48209e-04       1.47719e+02
 13.800      2.07579e+02       3.43592e+01      -1.80137e+01       2.43934e-04       1.45324e+02
 13.900      2.07794e+02       3.39289e+01      -1.79897e+01       2.39741e-04       1.42974e+02
 14.000      2.08010e+02       3.34637e+01      -1.79085e+01       2.35628e-04       1.40667e+02
 14.100      2.08227e+02       3.29670e+01      -1.77744e+01       2.31594e-04       1.38403e+02
 14.200      2.08443e+02       3.24421e+01      -1.75915e+01       2.27638e-04       1.36180e+02
 14.300      2.08658e+02       3.18925e+01      -1.73641e+01       2.23758e-04       1.33997e+02
 14.400      2.08871e+02       3.13214e+01      -1.70963e+01       2.19953e-04       1.31853e+02
 14.500      2.09080e+02       3.07322e+01      -1.67923e+01       2.16222e-04       1.29746e+02
 14.600      2.09286e+02       3.01283e+01      -1.64563e+01       2.12563e-04       1.27677e+02
 14.700      2.09488e+02       2.95130e+01      -1.60924e+01       2.08976e-04       1.25643e+02
 14.800      2.09684e+02       2.88897e+01      -1.57050e+01       2.05459e-04       1.23643e+02
 14.900      2.09874e+02       2.82617e+01      -1.52981e+01       2.02010e-04       1.21678e+02
 15.000      2.10057e+02       2.76325e+01      -1.48760e+01       1.98628e-04       1.19746e+02
 15.100      2.10232e+02       2.70053e+01      -1.44428e+01       1.95313e-04       1.17845e+02
 15.200      2.10398e+02       2.63835e+01      -1.40027e+01       1.92064e-04       1.15976e+02
 15.300      2.10556e+02       2.57705e+01      -1.35600e+01       1.88877e-04       1.14138e+02
 15.400      2.10703e+02       2.51697e+01      -1.31188e+01       1.85754e-04       1.12329e+02
 15.500      2.10839e+02       2.45843e+01      -1.26832e+01       1.82692e-04       1.10548e+02
 15.600      2.10963e+02       2.40178e+01      -1.22576e+01       1.79691e-04       1.08796e+02
 15.700      2.11074e+02       2.34735e+01      -1.18460e+01       1.76749e-04       1.07072e+02
 15.800      2.11172e+02       2.29548e+01      -1.14526e+01       1.73866e-04       1.05374e+02
 15.900      2.11256e+02       2.24650e+01      -1.10818e+01       1.71039e-04       1.03702e+02
 16.000      2.11325e+02       2.20075e+01      -1.07375e+01       1.68269e-04       1.02056e+02
 16.100      2.11378e+02       2.15856e+01      -1.04241e+01       1.65554e-04       1.00434e+02
 16.200      2.11415e+02       2.12023e+01      -1.01453e+01       1.62892e-04       9.88365e+01
 16.300      2.11435e+02       2.08571e+01      -9.90087e+00       1.60284e-04       9.72631e+01
 16.400      2.11441e+02       2.05473e+01      -9.68858e+00       1.57725e-04       9.57131e+01
 16.500      2.11433e+02       2.02705e+01      -9.50609e+00       1.55215e-04       9.41865e+01
 16.600      2.11412e+02       2.00240e+01      -9.35105e+00       1.52752e-04       9.26830e+01
 16.700      2.11381e+02       1.98052e+01      -9.22114e+00       1.50334e-04       9.12022e+01
 16.800      2.11339e+02       1.96118e+01      -9.11404e+00       1.47960e-04       8.97440e+01
 16.900      2.11288e+02       1.94409e+01      -9.02741e+00       1.45627e-04       8.83081e+01
 17.000      2.11230e+02       1.92902e+01      -8.95892e+00       1.43335e-04       8.68941e+01
 17.100      2.11165e+02       1.91570e+01      -8.90625e+00       1.41082e-04       8.55019e+01
 17.200      2.11095e+02       1.90389e+01      -8.86706e+00       1.38866e-04       8.41311e+01
 17.300      2.11020e+02       1.89331e+01      -8.83903e+00       1.36687e-04       8.27816e+01
 17.400      2.10943e+02       1.88372e+01      -8.81983e+00       1.34543e-04       8.14530e+01
 17.500      2.10864e+02       1.87485e+01      -8.80713e+00       1.32432e-04       8.01451e+01
 17.600      2.10784e+02       1.86646e+01      -8.79860e+00       1.30354e-04       7.88577e+01
 17.700      2.10705e+02       1.85829e+01      -8.79191e+00       1.28307e-04       7.75904e+01
 17.800      2.10628e+02       1.85008e+01      -8.78474e+00       1.26291e-04       7.63431e+01
 17.900      2.10554e+02       1.84157e+01      -8.77475e+00       1.24304e-04       7.51154e+01
 18.000      2.10484e+02       1.83252e+01      -8.75961e+00       1.22345e-04       7.39071e+01
 18.100      2.10419e+02       1.82265e+01      -8.73701e+00       1.20414e-04       7.27180e+01
 18.200      2.10360e+02       1.81172e+01      -8.70460e+00       1.18509e-04       7.15478e+01
 18.300      2.10310e+02       1.79947e+01      -8.66006e+00       1.16629e-04       7.03963e+01
 18.400      2.10268e+02       1.78567e+01      -8.60123e+00       1.14775e-04       6.92632e+01
 18.500      2.10235e+02       1.77031e+01      -8.52808e+00       1.12945e-04       6.81482e+01
 18.600      2.10211e+02       1.75358e+01      -8.44199e+00       1.11140e-04       6.70513e+01
 18.700      2.10195e+02       1.73565e+01      -8.34439e+00       1.09360e-04       6.59721e+01
 18.800      2.10186e+02       1.71668e+01      -8.23667e+00       1.07604e-04       6.49105e+01
 18.900      2.10184e+02       1.69686e+01      -8.12027e+00       1.05874e-04       6.38663e+01
 19.000      2.10189e+02       1.67637e+01      -7.99658e+00       1.04169e-04       6.28393e+01
 19.100      2.10199e+02       1.65536e+01      -7.86703e+00       1.02490e-04       6.18292e+01
 19.200      2.10215e+02       1.63402e+01      -7.73302e+00       1.00836e-04       6.08358e+01
 19.300      2.10236e+02       1.61253e+01      -7.59598e+00       9.92066e-05       5.98591e+01
 19.400      2.10262e+02       1.59105e+01      -7.45731e+00       9.76030e-05       5.88986e+01
 19.500      2.10291e+02       1.56976e+01      -7.31842e+00       9.60247e-05       5.79543e+01
 19.600      2.10324e+02       1.54884e+01      -7.18074e+00       9.44716e-05       5.70258e+01
 19.700      2.10360e+02       1.52846e+01      -7.04568e+00       9.29438e-05       5.61131e+01
 19.800      2.10398e+02       1.50879e+01      -6.91464e+00       9.14412e-05       5.52160e+01
 19.900      2.10438e+02       1.49001e+01      -6.78905e+00       8.99635e-05       5.43341e+01
 20.000      2.10479e+02       1.47229e+01      -6.67031e+00       8.85109e-05       5.34673e+01
 20.100      2.10522e+02       1.45581e+01      -6.55984e+00       8.70830e-05       5.26154e+01
 20.200      2.10565e+02       1.44074e+01      -6.45906e+00       8.56799e-05       5.17781e+01
 20.300      2.10607e+02       1.42725e+01      -6.36938e+00       8.43013e-05       5.09554e+01
 20.400      2.10650e+02       1.41552e+01      -6.29220e+00       8.29472e-05       5.01469e+01
 20.500      2.10691e+02       1.40570e+01      -6.22878e+00       8.16173e-05       4.93526e+01
 20.600      2.10731e+02       1.39777e+01      -6.17910e+00       8.03110e-05       4.85719e+01
 20.700      2.10770e+02       1.39163e+01      -6.14265e+00       7.90280e-05       4.78047e+01
 20.800      2.10807e+02       1.38719e+01      -6.11889e+00       7.77674e-05       4.70507e+01
 20.900      2.10844e+02       1.38435e+01      -6.10730e+00       7.65289e-05       4.63094e+01
 21.000      2.10880e+02       1.38301e+01      -6.10734e+00       7.53118e-05       4.55806e+01
 21.100      2.10915e+02       1.38308e+01      -6.11850e+00       7.41156e-05       4.48640e+01
 21.200      2.10948e+02       1.38446e+01      -6.14023e+00       7.29399e-05       4.41594e+01
 21.300      2.10981e+02       1.38707e+01      -6.17201e+00       7.17840e-05       4.34664e+01
 21.400      2.11013e+02       1.39079e+01      -6.21331e+00       7.06477e-05       4.27848e+01
 21.500      2.11044e+02       1.39554e+01      -6.26361e+00       6.95302e-05       4.21142e+01
 21.600      2.11074e+02       1.40123e+01      -6.32237e+00       6.84313e-05       4.14545e+01
 21.700      2.11104e+02       1.40774e+01      -6.38906e+00       6.73505e-05       4.08055e+01
 21.800      2.11132e+02       1.41500e+01      -6.46316e+00       6.62873e-05       4.01668e+01
 21.900      2.11160e+02       1.42291e+01      -6.54413e+00       6.52414e-05       3.95383e+01
 22.000      2.11188e+02       1.43136e+01      -6.63145e+00       6.42123e-05       3.89196e+01
 22.100      2.11214e+02       1.44026e+01      -6.72460e+00       6.31997e-05       3.83107e+01
